key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_Control	N_Control	p_Jelly	N_Jelly
func_de2cc78ef347	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG4552	Predicted acetyltransferase (Eis) (PDB:2HV2)	0.02702702702702703	37	0	40
func_def11cc8c966	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG1775	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB (HgdB) (PDB:3O3M)	0.02702702702702703	37	0	40
func_e0f2e76c9ee1	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG4457	Virulence factor SrfB-related protein (SrfB) (PUBMED:10844662;31766712)	0.02702702702702703	37	0	40
func_e93cbc935633	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG5687	Phycocyanin alpha chain, CpcA/CpeB (CpcA) (PDB:1JBO)	0.02702702702702703	37	0	40
func_ea24cedbc39c	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT (glutamine amidotransferase) (PdxT) (PDB:2NV0) (PUBMED:18801996;24083939)	0.02702702702702703	37	0	40
func_ed16dca91206	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG3077	Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module (RelB) (PDB:4ML0)	0.02702702702702703	37	0	40
func_edd3a37cbb35	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG1641	CTP-dependent cyclometallase, nickel-pincer nucleotide (NPN) cofactor biosynthesis (LarC) (PDB:3C19) (PUBMED:29887527)	0.02702702702702703	37	0	40
func_f013295327de	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS (PdxS) (PDB:2NV2)	0.02702702702702703	37	0	40
func_f2c39c29521b	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family (YhgE)	0.02702702702702703	37	0	40
func_f43beffa5541	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG5592	Hemerythrin domain-containing protein	0.02702702702702703	37	0	40
func_f55ca2c2c93d	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG2323	Uncharacterized membrane protein YcaP, DUF421 family (YcaP) (PDB:3C6F)	0.02702702702702703	37	0	40
func_f97a449647dc	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG4193	Beta- N-acetylglucosaminidase (LytD) (PDB:6FXO)	0.02702702702702703	37	0	40
func_fa4a4cc52ca3	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG4402	Uncharacterized conserved protein, DUF2330 domain	0.02702702702702703	37	0	40
func_fb8ac17e58a9	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG3689	Uncharacterized membrane protein YcgQ,  UPF0703/DUF1980 family (YcgQ)	0.02702702702702703	37	0	40
func_fe7aa718e914	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG1691	NCAIR mutase (PurE)-related protein	0.02702702702702703	37	0	40
func_ff576b2d3ca2	1.0953064154639136	0.2952984622359041	0.5351399868727452	Control	COG2266	GTP:adenosylcobinamide-phosphate guanylyltransferase (PDB:2MZB) (PUBMED:16895922)	0.02702702702702703	37	0	40
func_2f5888c71d86	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG1024	Enoyl-CoA hydratase/carnithine racemase (CaiD) (PDB:1DCI)	0.972972972972973	37	1	40
func_32526b862fea	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698)	0.972972972972973	37	1	40
func_5bec767689b5	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG0210	Superfamily I DNA or RNA helicase (UvrD) (PDB:6PPR)	0.972972972972973	37	1	40
func_5c9d6da40f30	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG0526	Thiol-disulfide isomerase or thioredoxin (TrxA) (PDB:1XFL)	0.972972972972973	37	1	40
func_a8a123191501	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32) (RpoD) (PDB:1SIG)	0.972972972972973	37	1	40
func_ba9a1e8b66e6	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG0438	Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7)	0.972972972972973	37	1	40
func_d41f1042ecf2	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase (SerA) (PDB:3OET)	0.972972972972973	37	1	40
func_d7213d4104a2	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG1522	DNA-binding transcriptional regulator, Lrp family (Lrp) (PDB:1I1G)	0.972972972972973	37	1	40
func_dcc68420363e	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)	0.972972972972973	37	1	40
func_e582166f8ba5	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase (IlvE) (PDB:1A3G)	0.972972972972973	37	1	40
func_e7ac63ca9ce5	1.0953064154639098	0.2952984622359049	0.5351399868727452	Control,Jelly	COG3118	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family (CnoX) (PDB:3QDN) (PUBMED:21498507;29754824)	0.972972972972973	37	1	40
func_3f3d53fa5587	1.065379256422522	0.3019914997848845	0.5351399868727452	Control,Jelly	COG3670	Carotenoid cleavage dioxygenase or a related enzyme (PDB:2BIW)	0.24324324324324328	37	0.15	40
func_73bfc0afa4ff	1.065379256422522	0.3019914997848845	0.5351399868727452	Control,Jelly	COG5759	Mg-protoporphyrin IX monomethyl ester cyclase BchE, aerobic (=Ycf59) (Ycf59) (PUBMED:21388705)	0.24324324324324328	37	0.15	40
func_758cb8c3c132	1.065379256422522	0.3019914997848845	0.5351399868727452	Control,Jelly	COG2893	Phosphotransferase system, mannose/fructose-specific component IIA (ManX) (PDB:1PDO)	0.24324324324324328	37	0.15	40
func_7a6b84329ca8	1.065379256422522	0.3019914997848845	0.5351399868727452	Control,Jelly	COG2082	Precorrin-8X methylmutase CbiC/CobH (CobH) (PDB:1F2V)	0.24324324324324328	37	0.15	40
func_d96a83120721	1.065379256422522	0.3019914997848845	0.5351399868727452	Control,Jelly	COG5755	Bacteriochlorophyllide reductase subunit BchZ (BchZ) (PUBMED:21886856)	0.24324324324324328	37	0.15	40
func_20d55de3a4b3	1.0653792564225202	0.3019914997848848	0.5351399868727452	Control,Jelly	COG0466	ATP-dependent Lon protease, bacterial type (Lon) (PDB:6ON2)	0.7567567567567568	37	0.85	40
func_43a2a9b85c61	1.0653792564225202	0.3019914997848848	0.5351399868727452	Control,Jelly	COG0424	7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily (Maf) (PDB:2P5X) (PUBMED:24210219)	0.7567567567567568	37	0.85	40
func_61faed51c687	1.0653792564225202	0.3019914997848848	0.5351399868727452	Control,Jelly	COG1396	Transcriptional regulator, contains XRE-family HTH domain (HipB) (PDB:1ADR)	0.7567567567567568	37	0.85	40
func_7151020930ed	1.0653792564225202	0.3019914997848848	0.5351399868727452	Control,Jelly	COG2025	Electron transfer flavoprotein, alpha subunit FixB (FixB) (PDB:1EFP)	0.7567567567567568	37	0.85	40
func_ab4fa667b208	1.0653792564225202	0.3019914997848848	0.5351399868727452	Control,Jelly	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif (RadC) (PDB:2QLC) (PUBMED:9695921)	0.7567567567567568	37	0.85	40
func_b12c060ba169	1.0653792564225202	0.3019914997848848	0.5351399868727452	Control,Jelly	COG1587	Uroporphyrinogen-III synthase (HemD) (PDB:1JR2)	0.7567567567567568	37	0.85	40
func_df783fd68c61	1.0653792564225202	0.3019914997848848	0.5351399868727452	Control,Jelly	COG2877	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase (KdsA) (PDB:1G7U)	0.7567567567567568	37	0.85	40
func_7ec188b2cf2b	1.062867928678099	0.30256198721533895	0.5351399868727452	Control,Jelly	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain (RbsB) (PDB:1BA2)	0.43243243243243246	37	0.55	40
func_909c697fba23	1.062867928678099	0.30256198721533895	0.5351399868727452	Control,Jelly	COG0791	Cell wall-associated hydrolase, NlpC_P60 family (NlpC) (PDB:2EVR)	0.43243243243243246	37	0.55	40
func_e43ce63df3e1	1.062867928678099	0.30256198721533895	0.5351399868727452	Control,Jelly	COG1972	Nucleoside permease NupC (NupC) (PDB:3TIJ)	0.43243243243243246	37	0.55	40
func_0631d9fecae6	1.0628679286780987	0.30256198721533906	0.5351399868727452	Control,Jelly	COG2352	Phosphoenolpyruvate carboxylase (Ppc) (PDB:1FIY)	0.5675675675675675	37	0.45	40
func_92822da754d6	1.0628679286780987	0.30256198721533906	0.5351399868727452	Control,Jelly	COG0634	Hypoxanthine-guanine phosphoribosyltransferase (HptA) (PDB:1G9S)	0.5675675675675675	37	0.45	40
func_94699f18f220	1.0628679286780987	0.30256198721533906	0.5351399868727452	Control,Jelly	COG0410	ABC-type branched-chain amino acid transport system, ATPase component LivF (LivF) (PDB:1JI0) (PUBMED:26527648;32250026)	0.5675675675675675	37	0.45	40
func_cc7ecf48c21e	1.0628679286780987	0.30256198721533906	0.5351399868727452	Control,Jelly	COG0096	Ribosomal protein S8 (RpsH) (PDB:4V4H)	0.5675675675675675	37	0.45	40
func_cc9b9dc8a821	1.0457348653706184	0.3064914346748382	0.5351399868727452	Control,Jelly	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase) (LexA) (PDB:1AY9)	0.7567567567567568	37	0.65	40
func_f4129d6d3bcb	1.0457348653706184	0.3064914346748382	0.5351399868727452	Control,Jelly	COG1686	D-alanyl-D-alanine carboxypeptidase (DacC) (PDB:1HD8)	0.7567567567567568	37	0.65	40
func_1d4167a4c7de	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG3151	Uncharacterized conserved protein YqiB, DUF1249 family (yqiB)	0.24324324324324328	37	0.35	40
func_50fb8ad0aa2f	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG1988	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family (YbcI)	0.24324324324324328	37	0.35	40
func_5609b609b573	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG0429	Predicted hydrolase of the alpha/beta-hydrolase fold (YheT)	0.24324324324324328	37	0.35	40
func_5b8ac380d147	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG5345	Uncharacterized conserved protein, DUF2333 domain	0.24324324324324328	37	0.35	40
func_826d9ee47cbc	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG2388	Predicted acetyltransferase, GNAT superfamily (YidJ) (PDB:1R57)	0.24324324324324328	37	0.35	40
func_c96c61c55849	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG3149	Type II secretory pathway, component PulM (PulM) (PDB:1UV7)	0.24324324324324328	37	0.35	40
func_e0c26bd3bd35	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG3166	Type IV pilus assembly protein PilN (PilN)	0.24324324324324328	37	0.35	40
func_eb1e7b647f69	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG3206	Exopolysaccharide export protein/domain GumC/Wzc1 (GumC) (PUBMED:15003255;23089617)	0.24324324324324328	37	0.35	40
func_ef976791e119	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG3317	Outer membrane beta-barrel protein assembly factor BamC (BamC) (PDB:2LAE) (PUBMED:21823654;28760846)	0.24324324324324328	37	0.35	40
func_f305f346cd27	1.0457348653706169	0.30649143467483847	0.5351399868727452	Control,Jelly	COG3071	Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to protoporphyrinogen oxidase HemY) (HemYx)	0.24324324324324328	37	0.35	40
func_3d36a6028aa6	1.0434309403256672	0.3070248663440878	0.5351399868727452	Control,Jelly	COG0133	Tryptophan synthase beta chain (TrpB) (PDB:2DH5)	0.8648648648648649	37	0.775	40
func_856063fd4c98	1.0434309403256672	0.3070248663440878	0.5351399868727452	Control,Jelly	COG0667	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family (PdxI) (PDB:1LQA) (PUBMED:32253339)	0.8648648648648649	37	0.775	40
func_e93ca6f20f66	1.0434309403256672	0.3070248663440878	0.5351399868727452	Control,Jelly	COG0165	Argininosuccinate lyase (ArgH) (PDB:1AOS)	0.8648648648648649	37	0.775	40
func_21db2da32692	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG4618	ABC-type protease/lipase transport system, ATPase and permease components (ArpD) (PDB:5L22)	0.13513513513513514	37	0.225	40
func_27598d01c5aa	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG3678	Periplasmic chaperone Spy, Spy/CpxP family (CpxP) (PDB:3ITF)	0.13513513513513514	37	0.225	40
func_31b794ef3e8e	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG5429	Uncharacterized conserved protein, DUF1223 domain (PDB:2AXO)	0.13513513513513514	37	0.225	40
func_49b1f3648126	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG4508	Dimeric dUTPase, all-alpha-NTP-PPase (MazG) superfamily (Dut2)	0.13513513513513514	37	0.225	40
func_53d8a4a57829	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG4559	ABC-type hemin transport system, ATPase component (PDB:4G1U)	0.13513513513513514	37	0.225	40
func_6f402a7dde75	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG1334	Uncharacterized conserved protein, FlaG/YvyC family (FlaG) (PDB:2HC5)	0.13513513513513514	37	0.225	40
func_71a5171ad398	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG3204	Uncharacterized Ca-binding beta-propeller protein YjiK (YjiK) (PDB:3QQZ)	0.13513513513513514	37	0.225	40
func_896db46b5db7	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG3142	Copper homeostasis protein CutC (CutC) (PDB:1TWD)	0.13513513513513514	37	0.225	40
func_91a372b03694	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG1586	S-adenosylmethionine decarboxylase (SpeD) (PDB:1TLU)	0.13513513513513514	37	0.225	40
func_9ed8dfbb914b	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG3177	Fic family protein (PDB:3CUC)	0.13513513513513514	37	0.225	40
func_de3bc2f09366	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG4096	Type I site-specific restriction endonuclease, part of a restriction-modification system (HsdR) (PDB:3H1T) (PUBMED:21169490)	0.13513513513513514	37	0.225	40
func_e9b15976877d	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG3707	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains (AmiR) (PDB:1QO0) (PUBMED:16936038)	0.13513513513513514	37	0.225	40
func_ed92aefb24bf	1.0434309403256663	0.30702486634408804	0.5351399868727452	Control,Jelly	COG0510	Thiamine kinase or a related kinase (CotS) (PDB:3DXQ)	0.13513513513513514	37	0.225	40
func_743067b3ea9a	1.0279204716609585	0.3106475899746231	0.5351399868727452	Control,Jelly	COG0069	Glutamate synthase domain 2 (GltB2) (PDB:1EA0)	0.5405405405405406	37	0.425	40
func_a34562746e59	1.0279204716609585	0.3106475899746231	0.5351399868727452	Control,Jelly	COG2114	Adenylate cyclase, class 3 (AcyC) (PDB:1AB8)	0.5405405405405406	37	0.425	40
func_b3dc40f1bf37	1.0279204716609585	0.3106475899746231	0.5351399868727452	Control,Jelly	COG5276	Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain	0.5405405405405406	37	0.425	40
func_11b7d518418d	1.0279204716609565	0.3106475899746235	0.5351399868727452	Control,Jelly	COG0523	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family (YejR) (PDB:1NIJ) (PUBMED:19822009;31132310)	0.4594594594594595	37	0.575	40
func_3fafb0b8d261	1.0279204716609565	0.3106475899746235	0.5351399868727452	Control,Jelly	COG3159	Uncharacterized conserved protein YigA, DUF484 family (YigA) (PDB:3E98)	0.4594594594594595	37	0.575	40
func_a535f477608c	1.0279204716609565	0.3106475899746235	0.5351399868727452	Control,Jelly	COG1049	Aconitase B (AcnB) (PDB:1L5J)	0.4594594594594595	37	0.575	40
func_11ee40eccc0c	1.01406796670098	0.31393024864895275	0.5351399868727452	Control,Jelly	COG1564	Thiamine pyrophosphokinase (ThiN) (PDB:1IG0)	0.2702702702702703	37	0.175	40
func_81026fb3746b	1.01406796670098	0.31393024864895275	0.5351399868727452	Control,Jelly	COG1010	Precorrin-3B methylase (CobJ) (PDB:2ZVB)	0.2702702702702703	37	0.175	40
func_a2db15a5a256	1.01406796670098	0.31393024864895275	0.5351399868727452	Control,Jelly	COG1874	Beta-galactosidase GanA (GanA) (PDB:1KWG)	0.2702702702702703	37	0.175	40
func_ae7a7b1aea9e	1.01406796670098	0.31393024864895275	0.5351399868727452	Control,Jelly	COG3070	Transcriptional regulator of competence genes, TfoX/Sxy family (TfoX) (PDB:2OD0)	0.2702702702702703	37	0.175	40
func_ef3e15b30f13	1.01406796670098	0.31393024864895275	0.5351399868727452	Control,Jelly	COG1085	Galactose-1-phosphate uridylyltransferase (GalT) (PDB:1GUP)	0.2702702702702703	37	0.175	40
func_167b8f32f4f2	1.0140679667009782	0.3139302486489532	0.5351399868727452	Control,Jelly	COG0469	Pyruvate kinase (PykF) (PDB:6QXL)	0.7297297297297297	37	0.825	40
func_96cce443248c	1.0140679667009782	0.3139302486489532	0.5351399868727452	Control,Jelly	COG0325	Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family (YggS) (PDB:3SY1) (PUBMED:26872910)	0.7297297297297297	37	0.825	40
func_9ca45dcda18f	1.0140679667009782	0.3139302486489532	0.5351399868727452	Control,Jelly	COG0688	Phosphatidylserine decarboxylase (Psd) (PDB:6L06)	0.7297297297297297	37	0.825	40
func_e6efc877fb25	1.0140679667009782	0.3139302486489532	0.5351399868727452	Control,Jelly	COG2086	Electron transfer flavoprotein, alpha and beta subunits (FixA) (PDB:5OL2)	0.7297297297297297	37	0.825	40
func_f2c85128acd0	1.0140679667009782	0.3139302486489532	0.5351399868727452	Control,Jelly	COG1360	Flagellar motor protein MotB (MotB)	0.7297297297297297	37	0.825	40
func_ddadaf749513	0.9989189361631936	0.3175722351347089	0.5351399868727452	Control,Jelly	COG2329	Heme-degrading monooxygenase HmoA and related ABM domain proteins (HmoA) (PDB:1IUJ) (PUBMED:21873409)	0.4864864864864865	37	0.6	40
func_f2d247a95897	0.9989189361631936	0.3175722351347089	0.5351399868727452	Control,Jelly	COG0655	Multimeric flavodoxin WrbA, includes NAD(P)H:quinone oxidoreductase (WrbA) (PDB:4DY4)	0.4864864864864865	37	0.6	40
func_ffb760e02dbf	0.9989189361631936	0.3175722351347089	0.5351399868727452	Control,Jelly	COG1671	Uncharacterized conserved protein YaiI, UPF0178 family (YaiI)	0.4864864864864865	37	0.6	40
func_8e1ea8669846	0.9989189361631934	0.3175722351347089	0.5351399868727452	Control,Jelly	COG1157	Flagellar biosynthesis/type III secretory pathway ATPase FliI (FliI) (PDB:5B0O)	0.5135135135135135	37	0.4	40
func_ec09a41c62cc	0.9989189361631934	0.3175722351347089	0.5351399868727452	Control,Jelly	COG0395	ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)	0.5135135135135135	37	0.4	40
func_fe6b60a8aaa5	0.9989189361631934	0.3175722351347089	0.5351399868727452	Control,Jelly	COG2224	Isocitrate lyase (AceA) (PDB:1DQU)	0.5135135135135135	37	0.4	40
func_300e2c6e37e4	0.9789767994185212	0.3224515485137859	0.5351399868727452	Control,Jelly	COG0334	Glutamate dehydrogenase/leucine dehydrogenase (GdhA) (PDB:1B3B) (PUBMED:24391520)	0.7027027027027027	37	0.8	40
func_57256513d648	0.9789767994185212	0.3224515485137859	0.5351399868727452	Control,Jelly	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)	0.7027027027027027	37	0.8	40
func_598325c18ceb	0.9789767994185212	0.3224515485137859	0.5351399868727452	Control,Jelly	COG0476	Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579)	0.7027027027027027	37	0.8	40
func_cb5598d6d612	0.9789767994185212	0.3224515485137859	0.5351399868727452	Control,Jelly	COG0237	Dephospho-CoA kinase (CoaE) (PDB:1JJV)	0.7027027027027027	37	0.8	40
func_e5fbfd5eb334	0.9789767994185212	0.3224515485137859	0.5351399868727452	Control,Jelly	COG0691	tmRNA-binding protein (SmpB) (PDB:1J1H) (PUBMED:26251518)	0.7027027027027027	37	0.8	40
func_06a2947a5949	0.9789767994185203	0.3224515485137861	0.5351399868727452	Control,Jelly	COG4391	Uncharacterized protein, contains Zn-finger domain (PDB:2JRR)	0.2972972972972973	37	0.2	40
func_f067a75eaecb	0.9789767994185203	0.3224515485137861	0.5351399868727452	Control,Jelly	COG3665	Uncharacterized conserved protein YcgI, DUF1989 family (YcgI) (PDB:3DI4)	0.2972972972972973	37	0.2	40
func_216b837fd61d	0.9755068622581607	0.32331061271415407	0.5351399868727452	Control,Jelly	COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain (TrmL) (PDB:4JAK)	0.5135135135135135	37	0.625	40
func_a63721eaa67d	0.9755068622581607	0.32331061271415407	0.5351399868727452	Control,Jelly	COG0110	Acetyltransferase, isoleucine patch superfamily (WbbJ)	0.5135135135135135	37	0.625	40
func_514fdba3edb6	0.9755068622581605	0.3233106127141541	0.5351399868727452	Control,Jelly	COG3658	Cytochrome b subunit of Ni2+-dependent hydrogenase (CytB)	0.4864864864864865	37	0.375	40
func_772ff26a45cb	0.9755068622581605	0.3233106127141541	0.5351399868727452	Control,Jelly	COG4166	ABC-type oligopeptide transport system, periplasmic component (OppA) (PDB:1B05)	0.4864864864864865	37	0.375	40
func_8f7903a5223e	0.9755068622581605	0.3233106127141541	0.5351399868727452	Control,Jelly	COG2175	Taurine dioxygenase, alpha-ketoglutarate-dependent (TauD) (PDB:1DRT)	0.4864864864864865	37	0.375	40
func_b90c15f7164f	0.9615044756948122	0.32680811709371776	0.5351399868727452	Control,Jelly	COG2355	Zn-dependent dipeptidase, microsomal dipeptidase homolog (PDB:1ITQ) (PUBMED:14499931)	0.7297297297297297	37	0.625	40
func_c19d8b5d6596	0.9615044756948122	0.32680811709371776	0.5351399868727452	Control,Jelly	COG0059	Ketol-acid reductoisomerase (IlvC) (PDB:1NP3)	0.7297297297297297	37	0.625	40
func_0c90ad40baa5	0.961504475694812	0.3268081170937179	0.5351399868727452	Control,Jelly	COG0501	Zn-dependent protease with chaperone function (HtpX) (PDB:2YPT)	0.2702702702702703	37	0.375	40
func_a38a0690b89e	0.961504475694812	0.3268081170937179	0.5351399868727452	Control,Jelly	COG0853	Aspartate 1-decarboxylase (PanD) (PDB:1AW8)	0.2702702702702703	37	0.375	40
func_db9489d219d6	0.961504475694812	0.3268081170937179	0.5351399868727452	Control,Jelly	COG3101	Elongation factor P hydroxylase EpmC (EF-P beta-lysylation pathway) (EpmC) (PDB:3WTR)	0.2702702702702703	37	0.375	40
func_fd166c30b75f	0.961504475694812	0.3268081170937179	0.5351399868727452	Control,Jelly	COG1516	Flagellin-specific chaperone FliS (FliS) (PDB:1ORJ)	0.2702702702702703	37	0.375	40
func_3f17919c2684	0.9575019767518398	0.32781705642756687	0.5351399868727452	Control,Jelly	COG3333	TctA family transporter (PUBMED:14499931)	0.4594594594594595	37	0.35	40
func_56dd608cc072	0.9575019767518398	0.32781705642756687	0.5351399868727452	Control,Jelly	COG3639	ABC-type phosphate/phosphonate transport system, permease component (PhnE)	0.4594594594594595	37	0.35	40
func_8e77d964b8f3	0.9575019767518398	0.32781705642756687	0.5351399868727452	Control,Jelly	COG0384	Predicted epimerase YddE/YHI9, PhzF superfamily (YHI9) (PDB:1SDJ) (PUBMED:24914732)	0.4594594594594595	37	0.35	40
func_e6173c4a675f	0.9575019767518398	0.32781705642756687	0.5351399868727452	Control,Jelly	COG5360	Uncharacterized conserved protein, heparinase superfamily	0.4594594594594595	37	0.35	40
func_e62dfb45c460	0.9575019767518398	0.32781705642756687	0.5351399868727452	Control,Jelly	COG1176	ABC-type spermidine/putrescine transport system, permease component I (PotB)	0.4594594594594595	37	0.35	40
func_87267e07aef7	0.9575019767518387	0.3278170564275672	0.5351399868727452	Control,Jelly	COG0071	Small heat shock protein IbpA, HSP20 family (IbpA) (PDB:1GME)	0.5405405405405406	37	0.65	40
func_ed447080013a	0.9575019767518387	0.3278170564275672	0.5351399868727452	Control,Jelly	COG3605	Signal transduction protein containing GAF and PtsI domains (PtsP)	0.5405405405405406	37	0.65	40
func_25e7255bfa83	0.955996621760073	0.32819759134309684	0.5351399868727452	Control,Jelly	COG4235	Cytochrome c-type biogenesis protein CcmH/NrfG (NrfG)	0.6756756756756757	37	0.775	40
func_d1f8b056eea9	0.955996621760073	0.32819759134309684	0.5351399868727452	Control,Jelly	COG0134	Indole-3-glycerol phosphate synthase (TrpC) (PDB:6BMA)	0.6756756756756757	37	0.775	40
func_dbd8d008a0ee	0.955996621760073	0.32819759134309684	0.5351399868727452	Control,Jelly	COG1664	Cytoskeletal protein CcmA, bactofilin family (CcmA) (PDB:2N3D)	0.6756756756756757	37	0.775	40
func_6f6034409e37	0.9559966217600728	0.3281975913430969	0.5351399868727452	Control,Jelly	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit (PorG) (PDB:1B0P)	0.32432432432432434	37	0.225	40
func_cdd44c3c7d9a	0.9559966217600728	0.3281975913430969	0.5351399868727452	Control,Jelly	COG1428	Deoxyadenosine/deoxycytidine kinase (Dck) (PDB:1J90)	0.32432432432432434	37	0.225	40
func_e8d48dcf9588	0.9559966217600728	0.3281975913430969	0.5351399868727452	Control,Jelly	COG3653	N-acyl-D-aspartate/D-glutamate deacylase	0.32432432432432434	37	0.225	40
func_9d597c282fb3	0.9448969887485801	0.33102163533580836	0.5351399868727452	Control,Jelly	COG2863	Cytochrome c553 (CytC553) (PDB:6Q2U)	0.5675675675675675	37	0.675	40
func_acab57d99fc0	0.9448969887485801	0.33102163533580836	0.5351399868727452	Control,Jelly	COG1115	Na+/alanine symporter (AlsT) (PDB:6CSE)	0.5675675675675675	37	0.675	40
func_0183c076babe	0.9448969887485787	0.33102163533580875	0.5351399868727452	Control,Jelly	COG0087	Ribosomal protein L3 (RplC) (PDB:1VS6)	0.43243243243243246	37	0.325	40
func_1ff73cdaf120	0.9448969887485787	0.33102163533580875	0.5351399868727452	Control,Jelly	COG1488	Nicotinic acid phosphoribosyltransferase (PncB) (PDB:1VLP)	0.43243243243243246	37	0.325	40
