key	function	accession	associated_groups	p_Control	N_Control	p_Jelly	N_Jelly
func_67369ce2495e	Nicotinamide riboside transporter PnuC (PnuC) (PDB:4QTN)	COG3201	Control,Jelly	0.2972972972972973	37	0.425	40
func_674d3e8294ee	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family (PhyH) (PDB:2A1X)	COG5285	Control,Jelly	0.7837837837837838	37	0.6	40
func_676a30ce28a9	Homoserine O-succinyltransferase (MetA) (PDB:2GHR)	COG1897	Control,Jelly	0.35135135135135137	37	0.4	40
func_67780b6639ca	6-phosphogluconate dehydrogenase (decarboxylating) (YqeC) (PDB:4E21)	COG1023	Control	0.02702702702702703	37	0	40
func_67a3f61be729	Stage V sporulation protein SpoVR/YcgB, involved in spore cortex formation (function unknown) (SpoVR)	COG2719	Control,Jelly	0.13513513513513514	37	0.3	40
func_67fb21620b88	Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis) (TusA) (PDB:1DCJ) (PUBMED:23894086)	COG0425	Control,Jelly	0.6216216216216216	37	0.6	40
func_67fb7c32307d	2-keto-3-deoxy-galactonokinase (DgoK) (PDB:3R1X)	COG3734	Control,Jelly	0.2702702702702703	37	0.25	40
func_6805e465e351	Putative lipoate-binding regulatory protein, UPF0250 family (YbeD) (PDB:1RWU) (PUBMED:15547281)	COG2921	Control,Jelly	0.3783783783783784	37	0.65	40
func_680820974060	Predicted homoserine dehydrogenase, contains C-terminal SAF domain (PDB:3UPL)	COG4091	Control,Jelly	0.16216216216216217	37	0.1	40
func_68255123aca2	Phosphotransferase system, mannitol-specific IIBC component (MtlA) (PDB:1VRV)	COG2213	Control,Jelly	0.05405405405405406	37	0.025	40
func_6833755140c8	Fructose/tagatose bisphosphate aldolase (Fba) (PDB:1B57)	COG0191	Control,Jelly	0.7837837837837838	37	0.65	40
func_68543481c8a0	Uncharacterized membrane protein, YccA/Bax inhibitor family	COG4760	Control,Jelly	0.05405405405405406	37	0.075	40
func_685f1a6da8a5	Citrate lyase beta subunit (CitE) (PDB:4ROQ)	COG2301	Control,Jelly	0.4864864864864865	37	0.275	40
func_6873eeff6440	Predicted ABC-type ATPase or kinase	COG4185	Control,Jelly	0.05405405405405406	37	0.075	40
func_68ce3cd6f97d	Uncharacterized conserved protein YeeX, DUF496 family (YeeX)	COG2926	Control,Jelly	0.02702702702702703	37	0.05	40
func_690d674debdd	L-lactate utilization protein LutC, contains LUD domain (LutC) (PDB:2G40)	COG1556	Control,Jelly	0.2702702702702703	37	0.15	40
func_690dff678323	Twin-arginine protein secretion pathway components TatA and TatB (TatA) (PDB:2L16)	COG1826	Control,Jelly	1.0	37	0.85	40
func_690ea10e76a0	Fe2+ or Zn2+ uptake regulation protein Fur/Zur (Fur) (PDB:1MZB)	COG0735	Control,Jelly	0.972972972972973	37	0.925	40
func_690f38775f6c	DNA polymerase III, delta subunit (HolA) (PDB:3ZH9)	COG1466	Control,Jelly	0.7837837837837838	37	0.8	40
func_6921476ced43	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor (PDB:2XBG)	COG4447	Control,Jelly	0.3783783783783784	37	0.65	40
func_693d9c97f3d3	Ribonuclease HII (RnhB) (PDB:1EKE)	COG0164	Control,Jelly	0.8108108108108109	37	0.85	40
func_69530502f25e	DNA-directed RNA polymerase, subunit RPC12/RpoP, contains C4-type Zn-finger (RPC10) (PDB:1I3Q)	COG1996	Control,Jelly	0.10810810810810811	37	0.1	40
func_6963d7b74072	Sugar (pentulose or hexulose) kinase (XylB) (PDB:4C23)	COG1070	Control,Jelly	0.4864864864864865	37	0.425	40
func_696f5f7a5378	Primosomal replication protein N'' (PriC) (PDB:2NCJ)	COG3923	Jelly	0	37	0.2	40
func_6971373613b2	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family (PDB:2F46)	COG3453	Control,Jelly	0.24324324324324326	37	0.225	40
func_69adf0de0be4	Bacteriochlorophyllide reductase subunit BchX (BchX) (PUBMED:21886856)	COG5753	Control,Jelly	0.21621621621621623	37	0.175	40
func_69c4b5d3be7a	Uncharacterized conserved protein, DUF1801 domain	COG5649	Jelly	0	37	0.125	40
func_69f5d4304085	Uncharacterized membrane protein YkvI (YkvI)	COG3949	Control,Jelly	0.05405405405405406	37	0.05	40
func_69f652e0e34b	Exoribonuclease R (VacB) (PDB:6H25)	COG0557	Control,Jelly	0.8918918918918919	37	0.925	40
func_6a3885da21b6	ABC-type Mn2+/Zn2+ transport system, ATPase component (ZnuC)	COG1121	Control,Jelly	0.5675675675675675	37	0.5	40
func_6a4c91e1950e	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase PhnJ (PhnJ) (PDB:4XB6)	COG3627	Control,Jelly	0.2702702702702703	37	0.2	40
func_6a686e3491eb	5-oxoprolinase subunit C/Allophanate hydrolase subunit 2 (PxpC) (PDB:3MML) (PUBMED:28830929)	COG1984	Control,Jelly	0.5405405405405406	37	0.7	40
func_6a6b0311d454	4'-phosphopantetheinyl transferase EntD (siderophore biosynthesis) (EntD) (PDB:4QJK)	COG2977	Control,Jelly	0.10810810810810811	37	0.2	40
func_6a8b9425887e	Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain (PutA1) (PDB:6IYA)	COG3905	Control,Jelly	0.02702702702702703	37	0.05	40
func_6a9454af71ab	Uncharacterized conserved protein, DUF2460 domain	COG5448	Control,Jelly	0.08108108108108109	37	0.1	40
func_6aa17ec97080	Carbamoyl dehydratase HypE (hydrogenase maturation factor) (HypE) (PDB:2I6R) (PUBMED:28618091)	COG0309	Control,Jelly	0.05405405405405406	37	0.075	40
func_6ab48a77cd99	DNA-binding transcriptional regulator YhcF, GntR family (YhcF) (PDB:4R1H)	COG1725	Control,Jelly	0.08108108108108109	37	0.175	40
func_6ab4eb628428	Pyridoxine 5'-phosphate synthase PdxJ (PdxJ) (PDB:1HO1)	COG0854	Control,Jelly	0.918918918918919	37	0.975	40
func_6adadbf5c961	H+/gluconate symporter GntT or related permease, GntP/DsdX family (GntT)	COG2610	Control,Jelly	0.32432432432432434	37	0.15	40
func_6ae0fa588552	RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain (RapZ) (PDB:5O5O) (PUBMED:23475961)	COG1660	Control,Jelly	0.6216216216216216	37	0.525	40
func_6ae9854758c6	Phosphoserine phosphatase RsbU, regulator of sigma subunit (RsbU) (PDB:5UCG)	COG2208	Control,Jelly	0.2702702702702703	37	0.35	40
func_6af3eb8009bf	Na+-NQR maturation protein NqrM (NqrM) (PUBMED:26644436)	COG2991	Control,Jelly	0.16216216216216217	37	0.375	40
func_6b23d14b6f3b	Superfamily II DNA or RNA helicase (SSL2) (PDB:6JDE)	COG1061	Control,Jelly	0.2702702702702703	37	0.525	40
func_6b2f955ae16c	Argininosuccinate synthase (ArgG) (PDB:1J1Z)	COG0137	Control,Jelly	0.8108108108108109	37	0.775	40
func_6b4d0c6e1885	GTP cyclohydrolase I (FolE) (PDB:1A8R) (PUBMED:19767425;30692671)	COG0302	Control,Jelly	0.6486486486486487	37	0.625	40
func_6b591cd08ee7	Phosphoribosyl-ATP pyrophosphohydrolase (HisI2) (PDB:6J22)	COG0140	Control,Jelly	0.5405405405405406	37	0.325	40
func_6b6a32a6ad6c	Uncharacterized conserved protein, DUF1178 domain	COG5319	Control,Jelly	0.35135135135135137	37	0.2	40
func_6b74ed86c7cd	Predicted lipoprotein with conserved Yx(FWY)xxD motif (function unknown)	COG4315	Control,Jelly	0.02702702702702703	37	0.05	40
func_6b7ee65fed3f	Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase) (GlgC) (PDB:5MNI) (PUBMED:27545622)	COG0448	Control,Jelly	0.05405405405405406	37	0.225	40
func_6bbfcada94c3	Predicted periplasmic protein YdeI with OB-fold, BOF family (YdeI) (PDB:1NNX) (PUBMED:15178340)	COG3111	Jelly	0	37	0.05	40
func_6bbfe9bf2efb	Cell division protein FtsB (FtsB) (PDB:4IFF)	COG2919	Control,Jelly	0.8918918918918919	37	0.725	40
func_6be15749768d	Adenine deaminase (AdeC) (PDB:3NQB)	COG1001	Control,Jelly	0.16216216216216217	37	0.325	40
func_6be7200ef60d	Cytosine/adenosine deaminase or related metal-dependent hydrolase (SsnA) (PDB:3O7U)	COG0402	Control,Jelly	0.6756756756756757	37	0.575	40
func_6bee795278cd	Predicted acyl esterase (PDB:1JU3)	COG2936	Control,Jelly	0.2972972972972973	37	0.3	40
func_6bf4457b75b7	Bacteriorhodopsin	COG5524	Control,Jelly	0.5405405405405406	37	0.2	40
func_6c037733f69a	Nicotinate-nucleotide adenylyltransferase NadD (NadD) (PDB:1YUM)	COG1057	Control,Jelly	0.8378378378378378	37	0.925	40
func_6c2294cc850e	Predicted cysteine peptidase, C39 family (YvpB) (PDB:3ERV)	COG4990	Jelly	0	37	0.025	40
func_6c3d95be3669	Predicted lipid-binding transport protein, Tim44 family (Tim44) (PDB:2CW9)	COG4395	Control,Jelly	0.4594594594594595	37	0.425	40
func_6c492e573c11	Na+/serine and Na+/threonine symporter SstT (SstT)	COG3633	Jelly	0	37	0.05	40
func_6c4f25b1d39d	Nitrogen fixation protein FixH (FixH)	COG5456	Control,Jelly	0.05405405405405406	37	0.25	40
func_6c79c8b06e20	Ribosomal protein L14 (RplN) (PDB:4V4H)	COG0093	Control,Jelly	0.5405405405405406	37	0.475	40
func_6ca1c6b717bf	RNA-binding protein YhbY (YhbY) (PDB:1JO0)	COG1534	Control,Jelly	0.21621621621621623	37	0.35	40
func_6ca26d2a5fed	Extracytoplasmic sensor domain CHASE1 (specificity unknown) (CHASE1) (PDB:3T4J)	COG3614	Control,Jelly	0.02702702702702703	37	0.05	40
func_6cae6f400df8	ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation (RecJ) (PDB:1IR6)	COG0608	Control,Jelly	0.8918918918918919	37	0.85	40
func_6cc971f6df32	DNA primase (bacterial type) (DnaG) (PDB:3B39) (PUBMED:28128549)	COG0358	Control,Jelly	0.8378378378378378	37	0.85	40
func_6cd2990daf08	dGTP triphosphohydrolase (Dgt) (PDB:6OI7)	COG0232	Control,Jelly	0.7297297297297297	37	0.7	40
func_6cd95523a5e5	Stringent starvation protein B, binds SsrA peptide (SspB) (PDB:1OU8)	COG2969	Control,Jelly	0.1891891891891892	37	0.475	40
func_6cf8f152fa28	Membrane protein AmpE required for beta-lactamase induction (AmpE)	COG3725	Control,Jelly	0.05405405405405406	37	0.25	40
func_6d11a11a9ecf	Peptide methionine sulfoxide reductase MsrA (MsrA) (PDB:1FF3)	COG0225	Control,Jelly	0.8648648648648649	37	0.875	40
func_6d121622d2f0	ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU)	COG0619	Control,Jelly	0.08108108108108109	37	0.2	40
func_6d27e0f8471d	Polygalacturonase (Pgu1) (PDB:1BHE)	COG5434	Control,Jelly	0.08108108108108109	37	0.125	40
func_6d3f90a69eb5	Exopolysaccharide biosynthesis protein EpsI, predicted pyruvyl transferase (EpsI) (PDB:5AX7)	COG5039	Control,Jelly	0.02702702702702703	37	0.05	40
func_6d588761117e	MFS family permease, includes anhydromuropeptide permease AmpG (ProP) (PUBMED:12426329)	COG0477	Control,Jelly	0.05405405405405406	37	0.05	40
func_6d58a4f75fa7	Serine acetyltransferase (CysE) (PDB:1T3D)	COG1045	Control,Jelly	0.7027027027027027	37	0.7	40
func_6da01bba3f59	Glycine cleavage system protein T (aminomethyltransferase) (GcvT) (PDB:2GAH) (PUBMED:25433025;25505271)	COG0404	Control,Jelly	0.9459459459459459	37	0.95	40
func_6db1e4684e3f	Glycerate kinase (GlxK) (PDB:1TO6)	COG1929	Control,Jelly	0.13513513513513514	37	0.1	40
func_6dd636214a36	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase (Rfe) (PDB:4J72)	COG0472	Control,Jelly	0.8378378378378378	37	0.925	40
func_6ddcc1fdf541	Glutamate formiminotransferase (GluFT) (PDB:1QD1)	COG3643	Jelly	0	37	0.025	40
func_6de808d54e53	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake (Smf) (PDB:3MAJ)	COG0758	Control,Jelly	0.8648648648648649	37	0.875	40
func_6e04c50b634a	Adenosine deaminase (Add) (PDB:1A4L)	COG1816	Control,Jelly	0.2702702702702703	37	0.5	40
func_6e1ed7780ca0	Predicted methyltransferase, contains TPR repeat	COG4976	Control,Jelly	0.32432432432432434	37	0.275	40
func_6e228fc80643	Predicted histidine transporter YuiF, NhaC family (YuiF) (PUBMED:15135544)	COG2056	Jelly	0	37	0.175	40
func_6e25f7bfe1b0	Flagellar capping protein FliD (FliD) (PDB:5FHY)	COG1345	Control,Jelly	0.2702702702702703	37	0.3	40
func_6e3e00c3d5b4	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain (NagC) (PDB:1WOQ)	COG1940	Control,Jelly	0.6756756756756757	37	0.6	40
func_6e556b2111d9	16S rRNA G1207 methylase RsmC (RsmC) (PDB:1DUS)	COG2813	Control,Jelly	0.35135135135135137	37	0.675	40
func_6e610faec13b	tRNA(His) 5'-end guanylyltransferase (Thg1) (PDB:3OTB)	COG4021	Jelly	0	37	0.025	40
func_6e6e3a32dd41	Gamma-glutamyltranspeptidase (Ggt) (PDB:2Z8I) (PUBMED:16618936)	COG0405	Control,Jelly	0.8108108108108109	37	0.675	40
func_6e85db25faa6	Type VI protein secretion system component TssA1/VasJ/EvfE, contains ImpA_N domain (TssA1) (PDB:6RIU)	COG3515	Control,Jelly	0.08108108108108109	37	0.125	40
func_6eab4e74bbbf	Predicted glycosyl hydrolase, GH43/DUF377 family (PDB:1VKD)	COG2152	Jelly	0	37	0.05	40
func_6eb779d77462	DNA polymerase III, psi subunit (HolD) (PDB:3SXU)	COG3050	Jelly	0	37	0.025	40
func_6ed4af650c5b	Imidazolonepropionase or related amidohydrolase (HutI) (PDB:3OOQ)	COG1228	Control,Jelly	0.4594594594594595	37	0.65	40
func_6edbb482b89a	Single-stranded DNA-binding protein (Ssb) (PDB:1EQQ)	COG0629	Control,Jelly	0.7837837837837838	37	0.9	40
func_6edf908ac2c4	Molecular chaperone GrpE (heat shock protein HSP-70) (GrpE) (PDB:1DKG)	COG0576	Control,Jelly	0.8378378378378378	37	0.875	40
func_6f1cf566951d	mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system (RelE) (PDB:1WMI)	COG2026	Control,Jelly	0.10810810810810811	37	0.1	40
func_6f27acbfa4f5	Phosphotransferase system fructose-specific component IIB (FrwB) (PDB:5DLE)	COG1445	Control	0.02702702702702703	37	0	40
func_6f3daa60fd62	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains	COG2905	Control,Jelly	0.3783783783783784	37	0.625	40
func_6f402a7dde75	Uncharacterized conserved protein, FlaG/YvyC family (FlaG) (PDB:2HC5)	COG1334	Control,Jelly	0.13513513513513514	37	0.225	40
func_6f45281790c5	HKD family nuclease	COG3886	Jelly	0	37	0.15	40
func_6f476660511c	Membrane proteinase PrsW, cleaves anti-sigma factor RsiW, M82 family (PrsW)	COG2339	Control,Jelly	0.02702702702702703	37	0.1	40
func_6f5d2410d092	1-acyl-sn-glycerol-3-phosphate acyltransferase (PlsC) (PDB:1IUQ)	COG0204	Control,Jelly	0.918918918918919	37	0.975	40
func_6f6034409e37	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit (PorG) (PDB:1B0P)	COG1014	Control,Jelly	0.32432432432432434	37	0.225	40
func_6f7ecfd09b3a	Predicted RNA-binding protein YhfF, contains PUA-like ASCH domain (YhfF)	COG4405	Control,Jelly	0.05405405405405406	37	0.15	40
func_6f8eddeaca38	Ribosomal protein L29 (RpmC) (PDB:1VS6)	COG0255	Control,Jelly	0.4864864864864865	37	0.45	40
func_6fac0dd2b0b4	Peroxiredoxin (AHP1) (PDB:1H4O)	COG0678	Control,Jelly	0.5135135135135135	37	0.525	40
func_6fcb513ba804	1,4-dihydroxy-6-naphtoate synthase (menaquinone biosynthesis, futalosine pathway) (MqnD) (PDB:2CZL)	COG2107		0	37	0	40
func_6fd937a2a2be	ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)	COG0601	Control,Jelly	0.6756756756756757	37	0.525	40
func_6fe26873a596	Glycine cleavage system regulator GcvR (GcvR) (PDB:1U8S)	COG2716	Control,Jelly	0.16216216216216217	37	0.4	40
func_6ffaf6f8ce8c	TRAP-type mannitol/chloroaromatic compound transport system, large permease component (FcbT3)	COG4664	Control,Jelly	0.5945945945945946	37	0.575	40
func_700652d0a2dd	Uncharacterized membrane protein YjjP, DUF1212 family (YjjP)	COG2966	Control,Jelly	0.02702702702702703	37	0.2	40
func_701ea6fabf84	D-threonate/D-erythronate kinase OtnK and related C4-acid sugar kinases, YgbK/DUF1537 family (OtnK) (PDB:1YZY) (PUBMED:27402745)	COG3395	Control,Jelly	0.16216216216216217	37	0.1	40
func_70201a25cccc	Uncharacterized OsmC-related protein (YhfA) (PDB:1LQL)	COG1765	Control,Jelly	0.43243243243243246	37	0.675	40
func_7046595fa15e	Uncharacterized conserved protein, DUF2236 family	COG3662	Control,Jelly	0.08108108108108109	37	0.025	40
func_704a23eaa61c	2-keto-3-deoxy-L-rhamnonate aldolase RhmA (HpcH) (PDB:1DXE)	COG3836	Control,Jelly	0.40540540540540543	37	0.25	40
func_7051390666e9	Serine/threonine protein kinase (SPS1) (PDB:6G4J)	COG0515	Control,Jelly	0.43243243243243246	37	0.6	40
func_706bb9fc2c2c	Uncharacterized conserved protein YibQ, putative polysaccharide deacetylase 2 family (YibQ) (PDB:2NLY)	COG2861	Control,Jelly	0.13513513513513514	37	0.45	40
func_70705244cb2a	1,4-dihydroxy-2-naphthoate polyprenyltransferase (MenA)	COG1575	Control,Jelly	0.2972972972972973	37	0.525	40
func_707100068762	Flagellar hook protein FlgE (FlgE) (PDB:3A69)	COG1749	Control,Jelly	0.5405405405405406	37	0.45	40
func_7072ff5b1411	Ribosomal protein L30/L7E (RpmD) (PDB:1VS6)	COG1841	Control,Jelly	0.5945945945945946	37	0.45	40
func_70ab05f87a79	O-antigen ligase (RfaL)	COG3307	Control,Jelly	0.24324324324324326	37	0.475	40
func_70b16c059299	Sphingosine uptake channel SphA-related outer membrane channel (SphA) (PDB:4RL8) (PUBMED:26149193)	COG4313	Control,Jelly	0.10810810810810811	37	0.075	40
func_70b4f9d123e4	RNA 2',3'-cyclic phosphodiesterase (2'-5' RNA ligase) (ThpR) (PDB:1IUH) (PUBMED:25239919)	COG1514	Control,Jelly	0.10810810810810811	37	0.3	40
func_70b960d7cdf5	Uncharacterized conserved protein YbbC, DUF1343 family (YbbC) (PDB:4JJA)	COG3876	Control,Jelly	0.16216216216216217	37	0.375	40
func_70beeaa72e5f	Ribosome-associated translation inhibitor RaiA (RaiA) (PDB:1IMU)	COG1544	Control,Jelly	0.8648648648648649	37	0.825	40
func_70c8a60d4667	Cytochrome c1 (CYT1)	COG2857	Control,Jelly	0.5135135135135135	37	0.5	40
func_70c9d8395cc2	Endonuclease NucS, RecB family (NucS) (PDB:2VLD)	COG1637	Control	0.05405405405405406	37	0	40
func_70d007ed72b8	Acyl-CoA hydrolase (YciA) (PDB:5DM5)	COG1607	Control,Jelly	0.32432432432432434	37	0.725	40
func_70d910303be0	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family (CofD) (PDB:1ZX8) (PUBMED:11888293;18252724)	COG0391	Control,Jelly	0.13513513513513514	37	0.3	40
func_70dd5fe82fb1	Nitric oxide reductase activation protein (NorD)	COG4548	Control,Jelly	0.05405405405405406	37	0.05	40
func_71190147f1c1	Organic hydroperoxide reductase OsmC/OhrA (OsmC) (PDB:1QWI)	COG1764	Control,Jelly	0.16216216216216217	37	0.525	40
func_71243b3374a0	Uncharacterized conserved protein YceH, UPF0502 family (YceH) (PDB:3BZ6)	COG3132	Control,Jelly	0.05405405405405406	37	0.15	40
func_71379d89f0c6	UTP pyrophosphatase, metal-dependent hydrolase family (YgjP) (PDB:4JIU) (PUBMED:27941785)	COG1451	Control,Jelly	0.35135135135135137	37	0.675	40
func_713965f1e1dd	Membrane protein implicated in regulation of membrane protease activity (YbbJ) (PDB:2EXD)	COG1585	Control,Jelly	0.21621621621621623	37	0.3	40
func_7151020930ed	Electron transfer flavoprotein, alpha subunit FixB (FixB) (PDB:1EFP)	COG2025	Control,Jelly	0.7567567567567568	37	0.85	40
func_715bcafcd280	Protein translocase subunit SecG (SecG) (PDB:2AKH)	COG1314	Control,Jelly	0.7837837837837838	37	0.825	40
func_71639e36c395	Spore germination protein GerM (GerM) (PDB:6GZB)	COG5401	Control	0.02702702702702703	37	0	40
func_7163f17b7ab8	Histidinol phosphatase or related hydrolase of the PHP family (HIS2) (PDB:1M65)	COG1387	Control,Jelly	0.1891891891891892	37	0.1	40
func_719f040a1f44	Succinate-acetate transporter SatP (SatP) (PDB:5YS3) (PUBMED:23844911)	COG1584	Control,Jelly	0.02702702702702703	37	0.05	40
func_71a5171ad398	Uncharacterized Ca-binding beta-propeller protein YjiK (YjiK) (PDB:3QQZ)	COG3204	Control,Jelly	0.13513513513513514	37	0.225	40
func_71b206b3d4df	Uncharacterized conserved protein, DUF4415 family	COG3514	Control,Jelly	0.05405405405405406	37	0.075	40
func_71bbbe028825	Lysine export protein LysO/YbjE, DUF340 family (LysO) (PUBMED:25845847)	COG2431	Control,Jelly	0.02702702702702703	37	0.075	40
func_71d924f0bbcf	Phage tail tube protein FII (PDB:3J9Q) (PUBMED:22984449)	COG3498	Jelly	0	37	0.025	40
func_71dcd2489dbc	TRAP-type uncharacterized transport system, fused permease components	COG4666	Control,Jelly	0.35135135135135137	37	0.375	40
func_71f1a1e6afc0	Catalase (KatE) (PDB:6RJR)	COG0753	Control,Jelly	0.13513513513513514	37	0.2	40
func_71f7c50e240d	Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway) (TenA) (PDB:2QCX) (PUBMED:17618314)	COG0819	Control,Jelly	0.13513513513513514	37	0.125	40
func_721a21c320cf	Uncharacterized protein, contains NAD-binding domain and a Fe-S cluster (PDB:5MOG)	COG3349	Jelly	0	37	0.05	40
func_721c1523f151	Predicted restriction endonuclease, Mrr-cat superfamily	COG4127	Control,Jelly	0.02702702702702703	37	0.025	40
func_7239fbdf605f	AraC-type DNA-binding domain and AraC-containing proteins (AraC) (PDB:1BL0)	COG2207	Control,Jelly	0.6486486486486487	37	0.9	40
func_724101343809	Bacterial nucleoid DNA-binding protein IHF-alpha (HimA) (PDB:1B8Z)	COG0776	Control,Jelly	0.918918918918919	37	0.975	40
func_72516bbbc30b	ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ (NupQ) (PUBMED:21926227)	COG1079	Control,Jelly	0.5135135135135135	37	0.425	40
func_72613ca36f98	Phenylalanyl-tRNA synthetase beta subunit (PheT) (PDB:3L4G)	COG0072	Control,Jelly	0.8378378378378378	37	0.8	40
func_7266f8c13a58	Predicted oxidoreductase YdhF (YdhF) (PDB:1UR3)	COG4989	Control,Jelly	0.4594594594594595	37	0.65	40
func_7270897ed309	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD (DivIVA) (PDB:2WUJ)	COG3599	Control	0.05405405405405406	37	0	40
func_727214a9efa7	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain (LapB) (PDB:4ZLH) (PUBMED:24187084;24266962)	COG2956	Control,Jelly	0.1891891891891892	37	0.4	40
func_7272a69cafcb	Bacillopeptidase F, M6 metalloprotease family	COG4412	Control,Jelly	0.05405405405405406	37	0.175	40
func_72a0d2951bd7	Predicted flavoprotein YhiN (YhiN) (PDB:3V76)	COG2081	Control,Jelly	0.6216216216216216	37	0.875	40
func_72aa63e3074a	Peptidyl-prolyl cis-trans isomerase, FKBP type (SlpA) (PDB:2M2A)	COG1047	Control,Jelly	0.43243243243243246	37	0.75	40
func_72b55fa160b7	VapC family ribonuclease, toxin component of the VapBC toxin-antitoxin module, contains PIN domain (VapC) (PUBMED:30169502)	COG1848	Control	0.02702702702702703	37	0	40
func_72d2b8a72c06	N-glycosidase YbiA/RibX (riboflavin biosynthesis, damage control), NADAR superfamily (RibX) (PDB:2B3W) (PUBMED:22399070;25431972)	COG3236	Control,Jelly	0.05405405405405406	37	0.15	40
func_72e6c1f0cfb7	CRISPR-Cas system type I-F effector complex subunit Cas7f/Csy3,  RAMP superfamily (Cas7f)	COG5936	Jelly	0	37	0.025	40
func_72eb9c96340a	Predicted RNA-binding protein, contains PUA-like EVE domain (PDB:1WMM)	COG1673	Control,Jelly	0.02702702702702703	37	0.025	40
func_72f3e61bdd38	Serine/threonine protein phosphatase PrpC (PTC1) (PDB:6IHL)	COG0631	Control,Jelly	0.08108108108108109	37	0.125	40
func_7310598f10d6	Ribosomal protein L28 (RpmB) (PDB:2JZ6)	COG0227	Control,Jelly	0.8918918918918919	37	0.725	40
func_73419b0c3b2f	ABC-type spermidine/putrescine transport system, permease component II (PotC)	COG1177	Control,Jelly	0.4594594594594595	37	0.3	40
func_7365ba66cb1f	Clumping factor A-related surface protein, MSCRAMM (microbial surface components recognizing adhesive matrix molecules) family, DEv-IgG fold (ClfA) (PDB:1N67) (PUBMED:12485987)	COG4932	Control,Jelly	0.05405405405405406	37	0.125	40
func_736da67b7e7f	Pectate lyase (PelB) (PDB:1AIR)	COG3866	Control,Jelly	0.10810810810810811	37	0.2	40
func_73bfc0afa4ff	Mg-protoporphyrin IX monomethyl ester cyclase BchE, aerobic (=Ycf59) (Ycf59) (PUBMED:21388705)	COG5759	Control,Jelly	0.24324324324324326	37	0.15	40
func_73ca43cc9eaf	Sulfate transporter CysZ (CysZ) (PDB:3TX3) (PUBMED:24657232)	COG2981	Control,Jelly	0.35135135135135137	37	0.725	40
func_73d897a1404a	Plasmid replication initiator protein (RepA)	COG5534	Control,Jelly	0.02702702702702703	37	0.025	40
func_73da35d6684b	Phage tail protein, TP901-1 family (LmaA)	COG5437	Control,Jelly	0.05405405405405406	37	0.125	40
func_73dc5db9a41f	Ribulose bisphosphate carboxylase small subunit (RbcS) (PDB:2YBV)	COG4451	Jelly	0	37	0.025	40
func_73e36c25452d	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase (PDC1) (PDB:1PYD)	COG3961	Jelly	0	37	0.075	40
func_73f70ee64d19	Dual-topology membrane protein YdgC, GlpM family (GlpM) (PUBMED:7642508;16429150)	COG3136	Control,Jelly	0.02702702702702703	37	0.025	40
func_73feaabee16b	ATP adenylyltransferase (5',5'''-P-1,P-4-tetraphosphate phosphorylase II) (APA2) (PDB:4I5T)	COG4360		0	37	0	40
func_74180d9f9ef6	Predicted RNA repair component, a phosphatase of H2Macro superfamily, DUF2263 family (PDB:5ZDA)	COG4295	Jelly	0	37	0.025	40
func_742604cbd1a1	N-acetylmuramoyl-L-alanine amidase (AmiC) (PDB:1JWQ)	COG0860	Control,Jelly	0.8918918918918919	37	0.925	40
func_743067b3ea9a	Glutamate synthase domain 2 (GltB2) (PDB:1EA0)	COG0069	Control,Jelly	0.5405405405405406	37	0.425	40
func_747869a40dec	Flagellar motor component MotA (MotA)	COG1291	Control,Jelly	0.4594594594594595	37	0.55	40
func_74b61143564f	Uncharacterized conserved protein, contains GBA2_N and DUF608 domains (PDB:5BVU)	COG4354	Control,Jelly	0.05405405405405406	37	0.025	40
