key	function	accession	associated_groups	p_Control	N_Control	p_Jelly	N_Jelly
func_696f2ae8852c	Xaa-Pro_dipeptidase_(bacteria-type)_(Shewanella_sediminis)_[M24.003]	MER0071115		0	37	0	40
func_69788f750de8	family_S33_unassigned_peptidases_(Pseudomonas_mendocina)_[S33.UPW]	MER0097037,MER0038265,MER0097017	Control,Jelly	0.05405405405405406	37	0.075	40
func_69790f18752a	Apr_peptidase_(Pseudoalteromonas_piscicida)_[S08.067]	MER0002562	Jelly	0	37	0.025	40
func_69791a1b4175	family_M38_non-peptidase_homologues_(Ochrobactrum_anthropi)_[M38.UNW]	MER0060657	Jelly	0	37	0.025	40
func_697ac4f28bec	family_M38_non-peptidase_homologues_(Caulobacter_segnis)_[M38.UNW]	MER0204410	Control,Jelly	0.02702702702702703	37	0.025	40
func_699589075e85	subfamily_M50B_unassigned_peptidases_(Oleispira_antarctica)_[M50.UPB]	MER0896740	Control,Jelly	0.02702702702702703	37	0.025	40
func_699bb833b2ee	subfamily_M20A_unassigned_peptidases_(Leisingera_methylohalidivorans)_[M20.UPA]	MER0504473	Control,Jelly	0.02702702702702703	37	0.075	40
func_699c08b4d21c	subfamily_M20A_unassigned_peptidases_(Zobellia_galactanivorans)_[M20.UPA]	MER0255358	Control,Jelly	0.08108108108108109	37	0.025	40
func_69ad2faef337	family_M1_unassigned_peptidases_(Cyclobacterium_marinum)_[M01.UPW]	MER0272307	Jelly	0	37	0.025	40
func_69c408ca7f86	family_S33_non-peptidase_homologues_(Roseobacter_sp._GAI101)_[S33.UNW]	MER0213420		0	37	0	40
func_69c4609f246e	YqiA_protein_({Escherichi_coli})_(Pseudomonas_syringae)_[S09.A40]	MER0212679	Control	0.02702702702702703	37	0	40
func_69ea9e4176e5	family_M90_unassigned_peptidases_(Alcanivorax_dieselolei)_[M90.UPW]	MER0903909	Control	0.02702702702702703	37	0	40
func_69eb87b9e0d4	family_M38_non-peptidase_homologues_(Thalassomonas_viridans)_[M38.UNW]	MER0868278	Jelly	0	37	0.025	40
func_6a0190eeb8a5	family_S9_non-peptidase_homologues_(Thermomonospora_curvata)_[S09.UNW]	MER0129240	Jelly	0	37	0.025	40
func_6a10884c29a3	Mername-AA292_peptidase_()_[M23.009]	MER0389158,MER0404287	Jelly	0	37	0.05	40
func_6a1fd53fbd49	family_C39_non-peptidase_homologues_(Roseobacter_sp._AzwK-3b)_[C39.UNW]	MER0715644		0	37	0	40
func_6a28eb93e799	subfamily_S8A_non-peptidase_homologues_(Sporocytophaga_myxococcoides)_[S08.UNA]	MER0984365	Jelly	0	37	0.025	40
func_6a30d77b2f4e	subfamily_M48C_unassigned_peptidases_(Azoarcus_sp._BH72)_[M48.UPC]	MER0075490		0	37	0	40
func_6a36a14c25e3	subfamily_S1B_unassigned_peptidases_(Dethiosulfatarculus_sandiegensis)_[S01.UPB]	MER0964131	Jelly	0	37	0.1	40
func_6a3b8f4446d5	family_M28_unassigned_peptidases_()_[M28.UPW]	MER0238997,MER0079956,MER0190183,MER0544557,MER0190181	Control,Jelly	0.02702702702702703	37	0.1	40
func_6a4093490627	subfamily_S1C_unassigned_peptidases_(Pseudoalteromonas_haloplanktis)_[S01.UPC]	MER0057997	Jelly	0	37	0.05	40
func_6a4c077f8ccb	family_S33_unassigned_peptidases_(Halomonas_elongata)_[S33.UPW]	MER0223628	Control,Jelly	0.02702702702702703	37	0.025	40
func_6a4e0616ad9e	type_4_prepilin_peptidase_1_(Pseudoalteromonas_spongiae)_[A24.001]	MER0332755	Jelly	0	37	0.025	40
func_6a559e145402	subfamily_M48C_unassigned_peptidases_(Marinobacter_manganoxydans)_[M48.UPC]	MER0889650	Jelly	0	37	0.025	40
func_6a57c3b16d6f	_(Pseudoalteromonas_sp._ND6B)_[G05.UPW]	MER0911242	Jelly	0	37	0.025	40
func_6a5a45a84c7a	subfamily_M23B_non-peptidase_homologues_(Pseudoalteromonas_tunicata)_[M23.UNB]	MER0083880	Jelly	0	37	0.05	40
func_6a5fbb634cc8	subfamily_M15A_non-peptidase_homologues_(Roseobacter_sp._MED193)_[M15.UNA]	MER0179331	Jelly	0	37	0.025	40
func_6a6a06e98308	subfamily_M48B_unassigned_peptidases_()_[M48.UPB]	MER0087757		0	37	0	40
func_6a71942efd30	subfamily_S9C_unassigned_peptidases_(Streptomyces_lividans)_[S09.UPC]	MER0209373	Jelly	0	37	0.025	40
func_6a71a451cd4d	subfamily_M14B_non-peptidase_homologues_(Microcoleus_vaginatus)_[M14.UNB]	MER0469369	Control,Jelly	0.08108108108108109	37	0.225	40
func_6a8c55a2c119	subfamily_M20C_unassigned_peptidases_(Myroides_odoratimimus)_[M20.UPC]	MER0838849,MER0303667	Jelly	0	37	0.05	40
func_6a9d85b928c7	family_S12_unassigned_peptidases_(Paracoccus_aminophilus)_[S12.UPW]	MER0507412	Jelly	0	37	0.025	40
func_6aa8f0f4ae18	B1598_peptidase_(Sagittula_stellata)_[S01.260]	MER0216826	Jelly	0	37	0.025	40
func_6ab457a02535	family_S9_non-peptidase_homologues_(Sagittula_stellata)_[S09.UNW]	MER0215578	Control,Jelly	0.02702702702702703	37	0.025	40
func_6ab5e9af0e7e	family_M38_non-peptidase_homologues_(Pedobacter_heparinus)_[M38.UNW]	MER0129425	Jelly	0	37	0.025	40
func_6ac871bd74b7	subfamily_M50B_unassigned_peptidases_(Archaeoglobus_veneficus)_[M50.UPB]	MER0243105	Control	0.02702702702702703	37	0	40
func_6ac8b5cce827	family_S12_unassigned_peptidases_(Burkholderia_multivorans)_[S12.UPW]	MER0108330	Control,Jelly	0.02702702702702703	37	0.025	40
func_6aca1e7299c7	subfamily_S41B_unassigned_peptidases_(Saprospira_grandis)_[S41.UPB]	MER0147791	Jelly	0	37	0.025	40
func_6ae02e7994db	subfamily_M23B_non-peptidase_homologues_(Novosphingobium_sp._PP1Y)_[M23.UNB]	MER0248152		0	37	0	40
func_6aed569c81d9	Lon-A_peptidase_(Alcanivorax_sp._DG881)_[S16.001]	MER0144912	Control	0.02702702702702703	37	0	40
func_6aeeae73881b	family_C26_unassigned_peptidases_(Parvibaculum_lavamentivorans)_[C26.UPW]	MER0095883	Control,Jelly	0.02702702702702703	37	0.05	40
func_6aef7d67f8b2	murein_tetrapeptidase_LD-carboxypeptidase_({Pseudomonas}-type)_(Ignavibacterium_album)_[S66.001]	MER0115421	Jelly	0	37	0.025	40
func_6affc2905c61	collagenase_({Porphyromonas}-type)_(Myroides_odoratus)_[U32.001]	MER0325460	Jelly	0	37	0.025	40
func_6b03620b320b	subfamily_T1B_unassigned_peptidases_(Emticicia_oligotrophica)_[T01.UPB]	MER1094131	Control	0.02702702702702703	37	0	40
func_6b0c6f8118ab	alanyl_aminopeptidase_(bacterial-type)_(Roseovarius_sp._HTCC2601)_[M01.005]	MER0086222		0	37	0	40
func_6b0f5aed88f6	family_S11_unassigned_peptidases_(Muricauda_ruestringensis)_[S11.UPW]	MER0272477	Jelly	0	37	0.025	40
func_6b155027c0e6	family_C44_non-peptidase_homologues_(Pseudomonas_sp._TJI-51)_[C44.UNW]	MER0456557	Control,Jelly	0.02702702702702703	37	0.025	40
func_6b3bf1b41002	family_C44_unassigned_peptidases_()_[C44.UPW]	MER0459835,MER0458809,MER0159627,MER0223686	Control,Jelly	0.10810810810810811	37	0.05	40
func_6b41868eae49	subfamily_A24A_unassigned_peptidases_(Pseudoalteromonas_sp._P1-9)_[A24.UPA]	MER1156653		0	37	0	40
func_6b4218c5cee8	TldD_peptidase_({Escherichia_coli})_(Blochmannia_pennsylvanicus)_[M103.001]	MER0057585	Jelly	0	37	0.025	40
func_6b4a6855d6b6	family_T7_unassigned_peptidases_()_[T07.UPW]	MER0576457	Jelly	0	37	0.05	40
func_6b7f665feffa	family_M16_non-peptidase_homologues_(Muricauda_ruestringensis)_[M16.UNW]	MER0272506	Jelly	0	37	0.025	40
func_6b87039914c7	subfamily_M15D_unassigned_peptidases_(Algoriphagus_sp._PR1)_[M15.UPD]	MER0188663		0	37	0	40
func_6b8bb19b22cf	family_M16_non-peptidase_homologues_(Salmonella_enterica)_[M16.UNW]	MER0469918		0	37	0	40
func_6b920e038751	family_S33_unassigned_peptidases_(Thermomicrobium_roseum)_[S33.UPW]	MER0121550		0	37	0	40
func_6b96563cb6a3	subfamily_A28B_unassigned_peptidases_(Erythrobacter_sp._SD-21)_[A28.UPB]	MER0700516	Control	0.02702702702702703	37	0	40
func_6b98465d5a63	family_M61_unassigned_peptidases_(Idiomarina_loihiensis)_[M61.UPW]	MER0042493	Jelly	0	37	0.1	40
func_6bb3397f6a8d	subfamily_M20A_unassigned_peptidases_(Pseudoalteromonas_spongiae)_[M20.UPA]	MER0852260	Jelly	0	37	0.025	40
func_6bb3f01eeb81	subfamily_S9B_non-peptidase_homologues_(Bacillus_methanolicus)_[S09.UNB]	MER1003068	Control,Jelly	0.02702702702702703	37	0.025	40
func_6bbf24f62533	YafK_protein_({Escherichia_coli})_(Jannaschia_sp._CCS1)_[C82.A01]	MER0244096	Control,Jelly	0.02702702702702703	37	0.025	40
func_6bbf66d287f9	family_M56_unassigned_peptidases_(Roseobacter_denitrificans)_[M56.UPW]	MER0067673	Control	0.02702702702702703	37	0	40
func_6bbfc9c70add	family_S9_non-peptidase_homologues_(Acidovorax_avenae)_[S09.UNW]	MER0076330	Control	0.05405405405405406	37	0	40
func_6bc7606d32f9	family_I87_unassigned_peptidase_inhibitors_(Pseudoalteromonas_elyakovii)_[I87.UPW]	MER0805258	Jelly	0	37	0.025	40
func_6bd0fa7118a8	family_M54_unassigned_peptidases_(Microscilla_marina)_[M54.UPW]	MER0119384	Jelly	0	37	0.05	40
func_6bd58f156b15	family_S24_unassigned_peptidases_(Alcanivorax_jadensis)_[S24.UPW]	MER1042046	Control	0.02702702702702703	37	0	40
func_6be495291065	family_C59_non-peptidase_homologues_(Pseudoalteromonas_luteoviolacea)_[C59.UNW]	MER0914034	Jelly	0	37	0.025	40
func_6be9ddfe1508	GlpG_peptidase_({Escherichia}-type)_(Colwellia_psychrerythraea)_[S54.016]	MER0057577	Jelly	0	37	0.1	40
func_6bf4ea535480	YqiA_protein_({Escherichi_coli})_(Neptuniibacter_caesariensis)_[S09.A40]	MER0216214	Control,Jelly	0.02702702702702703	37	0.025	40
func_6bf631648691	family_M38_non-peptidase_homologues_(Spirosoma_linguale)_[M38.UNW]	MER0128819,MER0128844,MER0063733,MER0104643,MER0089569	Control,Jelly	0.10810810810810811	37	0.125	40
func_6bf922e9c4e1	family_S33_unassigned_peptidases_(Cyanothece_sp._PCC_7424)_[S33.UPW]	MER0150617	Jelly	0	37	0.025	40
func_6bfc65a32f0e	family_S11_unassigned_peptidases_(Octadecabacter_antarcticus)_[S11.UPW]	MER0165024	Control,Jelly	0.02702702702702703	37	0.025	40
func_6c05b5820b13	subfamily_M23B_unassigned_peptidases_(Maritimibacter_alkaliphilus)_[M23.UPB]	MER0063484	Control,Jelly	0.08108108108108109	37	0.075	40
func_6c08b9a91d3f	subfamily_S49A_unassigned_non-peptidase_homologues_(Puniceispirillum_marinum)_[S49.UNA]	MER0203054	Control,Jelly	0.10810810810810811	37	0.025	40
func_6c1dd88efec4	family_M17_unassigned_peptidases_(freshwater_metagenome)_[M17.UPW]	MER0929845	Control	0.02702702702702703	37	0	40
func_6c2ff0c567a6	family_S10_unassigned_peptidases_()_[S10.UPW]	MER0083606	Control	0.02702702702702703	37	0	40
func_6c352e35859b	family_A8_unassigned_peptidases_(Polaribacter_sp._MED152)_[A08.UPW]	MER0063240	Jelly	0	37	0.025	40
func_6c36e245dce2	subfamily_S9A_unassigned_peptidases_(Entotheonella_sp._TSY2)_[S09.UPA]	MER0992507	Control	0.02702702702702703	37	0	40
func_6c5b59e4d316	family_S10_unassigned_peptidases_(Rhodospirillum_centenum)_[S10.UPW]	MER0134490	Control	0.02702702702702703	37	0	40
func_6cac29bc9456	aminopeptidase_P_(bacteria)_(Colwellia_sp.)_[M24.004]	MER1242898	Jelly	0	37	0.025	40
func_6cc344b0e469	family_I87_unassigned_peptidase_inhibitors_(Vibrio_parahaemolyticus)_[I87.UPW]	MER0792814	Jelly	0	37	0.025	40
func_6cd721f73a53	family_M20_unassigned_peptidases_(Colwellia_psychrerythraea)_[M20.UPW]	MER0052752,MER0052771	Jelly	0	37	0.05	40
func_6ce491e9e91f	family_C44_non-peptidase_homologues_(Alcanivorax_borkumensis)_[C44.UNW]	MER0179242	Control	0.02702702702702703	37	0	40
func_6d020eb24585	family_S9_unassigned_peptidases_(Dictyoglomus_thermophilum)_[S09.UPW]	MER0103806	Jelly	0	37	0.05	40
func_6d056d0f8577	amidophosphoribosyltransferase_precursor_(Pseudoalteromonas_tunicata)_[C44.001]	MER0138463		0	37	0	40
func_6d1a659d2ff8	family_M28_unassigned_peptidases_(Glaciecola_nitratireducens)_[M28.UPW]	MER0281787	Control,Jelly	0.02702702702702703	37	0.025	40
func_6d2b9a3b28a3	family_S12_unassigned_peptidases_(Plesiocystis_pacifica)_[S12.UPW]	MER0987958	Jelly	0	37	0.025	40
func_6d30b9bd3d0a	family_A8_unassigned_peptidases_(Zunongwangia_profunda)_[A08.UPW]	MER0204053	Jelly	0	37	0.025	40
func_6d415e390d15	family_M50_unassigned_peptidases_(Capnocytophaga_ochracea)_[M50.UPW]	MER0064786	Jelly	0	37	0.075	40
func_6d4582c6e64a	aminopeptidase_Ap1_()_[M28.002]	MER0105971	Control,Jelly	0.02702702702702703	37	0.025	40
func_6d578c4833c5	dipeptidyl-peptidase_BII_({Pseudoxanthomonas_mexicana})_(Shewanella_sp._HN-41)_[S46.003]	MER0276432	Jelly	0	37	0.025	40
func_6d57e66f8b82	family_M20D_unassigned_peptidases_(Erythrobacter_litoralis)_[M20.UPD]	MER0059429		0	37	0	40
func_6d660663e231	family_S54_unassigned_peptidases_(Bacteroides_fragilis)_[S54.UPW]	MER1075096		0	37	0	40
func_6d794fc9d767	subfamily_M3C_unassigned_peptidases_(Fluviicola_taffensis)_[M03.UPC]	MER0243044	Jelly	0	37	0.025	40
func_6d8f0ae10846	family_S33_non-peptidase_homologues_(Kribbella_flavida)_[S33.UNW]	MER0071676		0	37	0	40
func_6d93f9574fa6	TldD_peptidase_({Escherichia_coli})_(Methylomonas_methanica)_[M103.001]	MER0248855		0	37	0	40
func_6d9b7af58500	family_S9_non-peptidase_homologues_(Ciona_intestinalis)_[S09.UNW]	MER0148915	Control	0.02702702702702703	37	0	40
func_6da2b87d8fbc	_(Truepera_radiovictrix)_[G05.UPW]	MER0211725	Jelly	0	37	0.025	40
func_6da8a580f35d	family_S11_unassigned_peptidases_(Thalassobacter_sp._16PALIMAR09)_[S11.UPW]	MER0983040,MER0974709	Jelly	0	37	0.025	40
func_6db5b1e21adb	family_S37_non-peptidase_homologues_(Microbulbifer_pacificus)_[S37.UNW]	MER1344618	Jelly	0	37	0.025	40
func_6dc58aa4eaac	ShyA_D,D-endopeptidase_({Vibrio_cholerae})_(Halorhodospira_halophila)_[M23.014]	MER0077448		0	37	0	40
func_6dd591ac9a03	subfamily_M16B_non-peptidase_homologues_(Novosphingobium_resinovorum)_[M16.UNB]	MER0922598	Control	0.02702702702702703	37	0	40
func_6de1147b42d8	family_S12_unassigned_peptidases_(Thalassomonas_viridans)_[S12.UPW]	MER1027759	Jelly	0	37	0.025	40
func_6df0a7238008	family_S9_non-peptidase_homologues_(Rhodococcus_opacus)_[S09.UNW]	MER0173916	Jelly	0	37	0.025	40
func_6dfd526b5265	family_I87_unassigned_peptidase_inhibitors_(Muricauda_lutaonensis)_[I87.UPW]	MER0803503	Jelly	0	37	0.025	40
func_6e11d81be8fa	DNA_repair_protein_RadA_({Escherichia_coli})_(Shewanella_benthica)_[S16.A04]	MER0472484	Jelly	0	37	0.025	40
func_6e3984a48e03	NLP/P60_({Nostoc_punctiforme})-like_putative_peptidase_(Owenweeksia_hongkongensis)_[C40.009]	MER0285153	Jelly	0	37	0.05	40
func_6e4653d2eff6	subfamily_C82A_unassigned_peptidases_(Roseovarius_sp._217)_[C82.UPA]	MER0463475	Jelly	0	37	0.025	40
func_6e51f567f970	TRP3_protein_(Sphingomonas_elodea)_[C26.959]	MER0436656		0	37	0	40
func_6e538e65d8e9	subfamily_S1C_unassigned_peptidases_(Oceanibulbus_indolifex)_[S01.UPC]	MER0407622	Control	0.02702702702702703	37	0	40
func_6e5441c988f0	gamma-glutamyltransferase_1_(bacterial-type)_(Colwellia_psychrerythraea)_[T03.001]	MER0057845	Jelly	0	37	0.025	40
func_6e55d4e3e43c	family_I63_unassigned_peptidase_inhibitors_(Astyanax_mexicanus)_[I63.UPW]	MER0380871	Jelly	0	37	0.025	40
func_6e5d41bef510	subfamily_M23B_unassigned_peptidases_(Erythrobacter_sp._SD-21)_[M23.UPB]	MER0168826		0	37	0	40
func_6e5fd7df4d74	family_M19_non-peptidase_homologues_(Roseovarius_sp._TM1035)_[M19.UNW]	MER0137520	Control,Jelly	0.02702702702702703	37	0.025	40
func_6e637a25fc9b	subfamily_S9C_unassigned_peptidases_(Synechococcus_sp._JA-2-3B'a(2-13))_[S09.UPC]	MER0059534	Jelly	0	37	0.025	40
func_6e7d9838cbd8	family_S54_unassigned_peptidases_(Shewanella_sp.)_[S54.UPW]	MER1074965		0	37	0	40
func_6e7dafe2737f	family_I39_unassigned_peptidase_inhibitors_(Chloracidobacterium_thermophilum)_[I39.UPW]	MER0411371		0	37	0	40
func_6e8bc73669fc	family_S46_unassigned_peptidases_(Chryseobacterium_jeonii)_[S46.UPW]	MER1065606	Jelly	0	37	0.025	40
func_6e8ecaa33ee7	family_S33_non-peptidase_homologues_(Caldilinea_aerophila)_[S33.UNW]	MER0182155	Control,Jelly	0.02702702702702703	37	0.025	40
func_6e98fe897594	dihydropyrimidinase_(Acidovorax_citrulli)_[M38.973]	MER0498554	Jelly	0	37	0.025	40
func_6e9f4c4b24e4	ECAM_protein_({Escherichia_coli})_(Granulibacter_bethesdensis)_[I39.008]	MER0072486	Jelly	0	37	0.025	40
func_6ea620e91f0b	family_M41_unassigned_peptidases_(Roseobacter_sp._MED193)_[M41.UPW]	MER0105571	Control,Jelly	0.02702702702702703	37	0.025	40
func_6ea640975aa1	_(Myxococcus_xanthus)_[M105.UPW]	MER1373881	Jelly	0	37	0.05	40
func_6eb1bee0d159	family_C39_unassigned_peptidases_(Vibrio_caribbeanicus)_[C39.UPW]	MER0716858	Jelly	0	37	0.025	40
func_6eb98d33de34	TldD_peptidase_({Escherichia_coli})_(Rhodobacter_capsulatus)_[M103.001]	MER0203774	Control	0.05405405405405406	37	0	40
func_6ebef88a5468	family_S12_unassigned_peptidases_(Rhodopseudomonas_palustris)_[S12.UPW]	MER1004786	Control	0.02702702702702703	37	0	40
func_6ee808a2db8c	CTP_synthetase_(Aeromonas_veronii)_[C26.964]	MER0447050	Jelly	0	37	0.025	40
func_6ef2893593bc	_(Geobacter_metallireducens)_[A39.UPW]	MER1376485	Jelly	0	37	0.05	40
func_6f2aa504db55	subfamily_M48C_unassigned_peptidases_(Fluviicola_taffensis)_[M48.UPC]	MER0242843,MER0242747	Jelly	0	37	0.1	40
func_6f42879fdc3d	FtsH_peptidase_(Grimontia_hollisae)_[M41.001]	MER0300576	Jelly	0	37	0.025	40
func_6f476dcec684	oligopeptidase_B_(Brucella_melitensis)_[S09.010]	MER0489475	Control	0.02702702702702703	37	0	40
func_6f52bdddd64f	family_M20D_unassigned_peptidases_(Sagittula_stellata)_[M20.UPD]	MER0177304,MER0144595	Control,Jelly	0.02702702702702703	37	0.075	40
func_6f5822108629	type_4_prepilin_peptidase_1_()_[A24.001]	MER0087844,MER0260972	Control,Jelly	0.02702702702702703	37	0.025	40
func_6f60509e798f	subfamily_M24B_unassigned_peptidases_(Shewanella_loihica)_[M24.UPB]	MER0082746	Jelly	0	37	0.025	40
func_6f68182b0706	subfamily_M20B_unassigned_peptidases_(Rhodopseudomonas_palustris)_[M20.UPB]	MER0063431,MER0027421	Jelly	0	37	0.05	40
func_6f6a203aa46d	subfamily_M3A_unassigned_peptidases_(Hoeflea_phototrophica)_[M03.UPA]	MER0143962	Control	0.02702702702702703	37	0	40
func_6f6a45e046d3	family_C110_non-peptidase_homologues_(Hamadaea_tsunoensis)_[C110.UNW]	MER0627044		0	37	0	40
func_6f6e6d831638	family_S9_non-peptidase_homologues_(Sphingomonas_wittichii)_[S09.UNW]	MER0059131	Control	0.02702702702702703	37	0	40
func_6f746b735f64	family_S54_unassigned_peptidases_(Pseudomonas_taeanensis)_[S54.UPW]	MER1083927	Control	0.02702702702702703	37	0	40
func_6f7a05f0af94	family_S14_non-peptidase_homologues_(Serratia_sp._AS12)_[S14.UNW]	MER0248681	Jelly	0	37	0.025	40
func_6f869507c21d	family_M48_unassigned_peptidases_(Pseudomonas_stutzeri)_[M48.UPW]	MER0889403	Jelly	0	37	0.025	40
func_6f943cfc7474	family_M24_non-peptidase_homologues_(Robiginitalea_biformata)_[M24.UNW]	MER0083784	Control	0.02702702702702703	37	0	40
func_6fa1ec28f162	glutamate_synthase_(NADPH)_large_chain_(Blastopirellula_marina)_[C44.003]	MER0458750	Control	0.02702702702702703	37	0	40
func_6fa237c9ca4b	gamma-glutamyltransferase_1_(bacterial-type)_(Marinobacter_algicola)_[T03.001]	MER0107401		0	37	0	40
func_6fa2c96bbaa8	family_S12_unassigned_peptidases_(Woodsholea_maritima)_[S12.UPW]	MER0445847	Jelly	0	37	0.025	40
func_6faf6212d44a	subfamily_S8A_non-peptidase_homologues_(Fulvivirga_imtechensis)_[S08.UNA]	MER0980738	Jelly	0	37	0.025	40
func_6fb33967729d	subfamily_S49C_non-peptidase_homologues_(Bacillus_simplex)_[S49.UNC]	MER1073118	Control,Jelly	0.2702702702702703	37	0.05	40
func_6fbaf8a595f9	family_S9_unassigned_peptidases_(Methanosphaerula_palustris)_[S09.UPW]	MER0152472	Control	0.05405405405405406	37	0	40
func_6fbf04df87ee	gamma-glutamyltransferase_1_(bacterial-type)_(Flexibacter_litoralis)_[T03.001]	MER0378684	Control	0.02702702702702703	37	0	40
func_6fd2b635eaee	family_S85_unassigned_peptidases_(Salmonella_typhimurium)_[S85.UPW]	MER1123220	Jelly	0	37	0.025	40
func_6fdb9949cb60	family_S9_unassigned_peptidases_(Desulfovibrio_aespoeensis)_[S09.UPW]	MER0231598		0	37	0	40
func_6fe96a448f82	GMP_synthase_(Microbacterium_laevaniformans)_[C26.957]	MER0442873	Control	0.02702702702702703	37	0	40
func_6febc9e5730d	family_S33_unassigned_peptidases_(Pseudovibrio_sp._FO-BEG1)_[S33.UPW]	MER0283807	Control,Jelly	0.02702702702702703	37	0.025	40
func_702155634347	family_M56_unassigned_peptidases_(Colwellia_psychrerythraea)_[M56.UPW]	MER0048748,MER0934738	Jelly	0	37	0.1	40
func_70244f4ebd2c	vibriolysin_(Vibrio_proteolyticus)_[M04.003]	MER0001043	Control,Jelly	0.02702702702702703	37	0.025	40
func_70286f234da8	family_M72_unassigned_peptidases_(Xanthomonas_sacchari)_[M72.UPW]	MER0312828	Control	0.02702702702702703	37	0	40
func_703eb51d56a6	family_S12_unassigned_peptidases_(Alteromonas_australica)_[S12.UPW]	MER1007113	Jelly	0	37	0.025	40
func_7041b665d5a5	gamma-glutamyl_hydrolase_(Vibrio_sp._EJY3)_[C26.001]	MER0284651	Control,Jelly	0.02702702702702703	37	0.05	40
func_7041f0f08a45	family_S15_non-peptidase_homologues_(Colwellia_psychrerythraea)_[S15.UNW]	MER1021886	Jelly	0	37	0.025	40
func_705c7e87120d	family_S12_non-peptidase_homologues_(Moritella_viscosa)_[S12.UNW]	MER1006650	Jelly	0	37	0.025	40
func_705f0fdd95c6	subfamily_M23B_non-peptidase_homologues_(Aeromonas_veronii)_[M23.UNB]	MER0244419	Control	0.02702702702702703	37	0	40
func_70627933a310	family_S33_unassigned_peptidases_(Rhodococcus_equi)_[S33.UPW]	MER0226920	Control	0.02702702702702703	37	0	40
func_70687154faf3	imidazole_glycerol_phosphate_synthase_subunit_HisH_(Tolumonas_auensis)_[C26.965]	MER0445048	Control	0.02702702702702703	37	0	40
func_7072da81dcc8	esterase_EstB_(Cupriavidus_necator)_[S12.950]	MER0419949	Control	0.02702702702702703	37	0	40
func_70769054c87a	family_M103_non-peptidase_homologues_(Neisseria_flavescens)_[M103.UNW]	MER0239548		0	37	0	40
func_7078f20a63fc	family_M1_unassigned_peptidases_(Pseudoalteromonas_undina)_[M01.UPW]	MER0814970		0	37	0	40
func_707cfe2d195a	family_M14_non-peptidase_homologues_(Solibacter_usitatus)_[M14.UNW]	MER0080819	Control	0.02702702702702703	37	0	40
func_7081ef7b611a	subfamily_M20A_unassigned_peptidases_(Rhodovulum_sp._NI22)_[M20.UPA]	MER0840447	Jelly	0	37	0.025	40
func_708b141542e9	family_N6_non-lyase_homologues_(Halomonas_anticariensis)_[N06.UNW]	MER0909398	Control	0.02702702702702703	37	0	40
func_7093eb2c23ee	family_S9_unassigned_peptidases_(Roseobacter_litoralis)_[S09.UPW]	MER0252992,MER0253308	Control,Jelly	0.05405405405405406	37	0.075	40
func_70aa6506ccad	subfamily_S1B_unassigned_peptidases_(Thalassomonas_viridans)_[S01.UPB]	MER0966274	Jelly	0	37	0.025	40
func_70ac706df53f	family_C56_non-peptidase_homologues_(Alteromonas_mediterranea)_[C56.UNW]	MER0097383	Control	0.02702702702702703	37	0	40
func_70acad6a734e	family_I87_unassigned_peptidase_inhibitors_(Shewanella_sp.)_[I87.UPW]	MER0795228	Jelly	0	37	0.025	40
func_70bcc1583d96	subfamily_S1C_unassigned_peptidases_(Thalassobacter_sp._16PALIMAR09)_[S01.UPC]	MER0964120		0	37	0	40
func_70d450ad8710	YafK_protein_({Escherichia_coli})_(Octadecabacter_antarcticus)_[C82.A01]	MER0244101		0	37	0	40
func_70e27248c7f9	subfamily_M48C_unassigned_peptidases_(Alcanivorax_borkumensis)_[M48.UPC]	MER0072666,MER0072657	Control	0.02702702702702703	37	0	40
func_70e6a86aa89e	imelysin_(Marinomonas_posidonica)_[M75.001]	MER0249959	Control	0.02702702702702703	37	0	40
func_70e71a67b2f4	subfamily_C60A_unassigned_peptidases_(Pseudoalteromonas_atlantica)_[C60.UPA]	MER0055859	Control	0.02702702702702703	37	0	40
func_70e8a173ad26	family_S33_non-peptidase_homologues_(Thermomonospora_curvata)_[S33.UNW]	MER0129135	Control	0.02702702702702703	37	0	40
func_70fbfbee6e3a	subfamily_M20F_unassigned_peptidases_(Roseivivax_isoporae)_[M20.UPF]	MER0853981		0	37	0	40
func_71032157e661	family_C93_unassigned_peptidases_(Desulfotalea_psychrophila)_[C93.UPW]	MER0393357	Jelly	0	37	0.025	40
func_710de5f90d8a	family_C26_non-peptidase_homologues_(Desulfomicrobium_baculatum)_[C26.UNW]	MER0194168	Jelly	0	37	0.025	40
func_710e95746adb	family_S33_non-peptidase_homologues_(Blastopirellula_marina)_[S33.UNW]	MER0211478	Control,Jelly	0.02702702702702703	37	0.025	40
func_710f29aa3924	family_M18_unassigned_peptidases_(Marinobacterium_halophilum)_[M18.UPW]	MER0966426	Control,Jelly	0.05405405405405406	37	0.05	40
func_711856facafc	family_M19_unassigned_peptidases_(Muricauda_lutaonensis)_[M19.UPW]	MER0800281	Control	0.02702702702702703	37	0	40
func_712534ad4fed	DDB_G0284249_g.p._({Dictyostelium_discoideum})_(Imtechella_halotolerans)_[M41.A17]	MER0362938		0	37	0	40
func_712c9d6a4158	subfamily_S1B_non-peptidase_homologues_(Silicibacter_pomeroyi)_[S01.UNB]	MER0174340	Control	0.02702702702702703	37	0	40
